nombre_mots,longueur_moyenne,longueur_minimale,longueur_maximale,distribution_longueur,complexité_shannon,redondance,proportion_0,proportion_1,entropie_des_caracteres,distance_de_hamming_moyenne,est_code
8,3.25,1,7,"[0, 2, 2, 1, 0, 2, 0, 1]",1.0,6,0.5,0.5,1.0,3.6785714285714284,False
4,3.75,3,5,"[0, 0, 0, 2, 1, 1, 0, 0]",0.9182958340544896,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2.5,True
3,4.666666666666667,4,5,"[0, 0, 0, 0, 1, 2, 0, 0]",0.9852281360342515,0,0.42857142857142855,0.5714285714285714,0.9852281360342515,2.6666666666666665,True
9,4.555555555555555,2,7,"[0, 0, 2, 1, 2, 1, 0, 3]",0.9961344835095796,6,0.4634146341463415,0.5365853658536586,0.9961344835095796,4.222222222222222,False
2,4.5,3,6,"[0, 0, 0, 1, 0, 0, 1, 0]",0.9910760598382222,0,0.5555555555555556,0.4444444444444444,0.9910760598382222,5.0,True
4,3.0,1,6,"[0, 2, 0, 0, 1, 0, 1, 0]",0.9798687566511528,2,0.4166666666666667,0.5833333333333334,0.9798687566511528,3.6666666666666665,False
2,4.5,3,6,"[0, 0, 0, 1, 0, 0, 1, 0]",0.9910760598382222,0,0.5555555555555556,0.4444444444444444,0.9910760598382222,5.0,True
8,4.5,1,7,"[0, 2, 0, 0, 1, 1, 3, 1]",0.964078764808229,5,0.6111111111111112,0.3888888888888889,0.964078764808229,4.142857142857143,False
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
9,3.7777777777777777,1,7,"[0, 2, 1, 0, 3, 1, 1, 1]",0.9596868937742169,7,0.6176470588235294,0.38235294117647056,0.9596868937742169,3.75,False
7,4.571428571428571,1,7,"[0, 1, 1, 0, 1, 1, 1, 2]",1.0,4,0.5,0.5,1.0,4.285714285714286,False
4,4.0,1,7,"[0, 2, 0, 0, 0, 0, 0, 2]",0.954434002924965,2,0.375,0.625,0.954434002924965,5.333333333333333,False
10,4.6,2,7,"[0, 0, 1, 2, 2, 2, 1, 2]",0.9321115676166747,7,0.34782608695652173,0.6521739130434783,0.9321115676166747,3.5555555555555554,False
7,3.5714285714285716,1,7,"[0, 1, 2, 2, 0, 0, 0, 2]",0.9895875212220556,4,0.44,0.56,0.9895875212220556,4.0,False
9,4.0,1,7,"[0, 1, 2, 1, 0, 3, 1, 1]",0.9798687566511528,6,0.5833333333333334,0.4166666666666667,0.9798687566511528,3.9444444444444446,False
4,3.5,2,6,"[0, 0, 1, 2, 0, 0, 1, 0]",0.9402859586706311,1,0.6428571428571429,0.35714285714285715,0.9402859586706311,3.5,True
10,4.1,2,7,"[0, 0, 2, 2, 2, 2, 1, 1]",0.9961344835095796,6,0.5365853658536586,0.4634146341463415,0.9961344835095796,3.511111111111111,False
9,3.7777777777777777,1,7,"[0, 2, 2, 0, 1, 1, 2, 1]",0.9596868937742169,6,0.38235294117647056,0.6176470588235294,0.9596868937742169,3.9722222222222223,False
10,3.8,1,7,"[0, 3, 1, 0, 2, 0, 3, 1]",0.9494520153879484,7,0.631578947368421,0.3684210526315789,0.9494520153879484,3.9555555555555557,False
10,3.8,2,6,"[0, 0, 3, 1, 3, 1, 2, 0]",0.9819407868640977,5,0.5789473684210527,0.42105263157894735,0.9819407868640977,3.3333333333333335,False
3,1.6666666666666667,1,2,"[0, 1, 2, 0, 0, 0, 0, 0]",0.9709505944546686,2,0.6,0.4,0.9709505944546686,1.6666666666666667,False
9,3.6666666666666665,1,6,"[0, 1, 2, 1, 1, 3, 1, 0]",0.9940302114769565,7,0.5454545454545454,0.45454545454545453,0.9940302114769565,3.5555555555555554,False
10,4.2,1,6,"[0, 2, 0, 1, 1, 3, 3, 0]",0.9587118829771318,8,0.38095238095238093,0.6190476190476191,0.9587118829771318,3.6666666666666665,False
3,4.0,3,5,"[0, 0, 0, 1, 1, 1, 0, 0]",0.8112781244591328,1,0.25,0.75,0.8112781244591328,3.0,False
2,6.0,5,7,"[0, 0, 0, 0, 0, 1, 0, 1]",0.9798687566511528,0,0.5833333333333334,0.4166666666666667,0.9798687566511528,4.0,True
10,4.5,1,7,"[0, 1, 2, 0, 2, 0, 3, 2]",0.9910760598382222,8,0.4444444444444444,0.5555555555555556,0.9910760598382222,4.288888888888889,False
4,4.5,3,6,"[0, 0, 0, 1, 1, 1, 1, 0]",0.964078764808229,1,0.3888888888888889,0.6111111111111112,0.964078764808229,3.6666666666666665,True
4,4.0,1,7,"[0, 1, 0, 1, 0, 1, 0, 1]",1.0,2,0.5,0.5,1.0,4.833333333333333,True
2,3.5,2,5,"[0, 0, 1, 0, 0, 1, 0, 0]",0.9852281360342515,0,0.5714285714285714,0.42857142857142855,0.9852281360342515,4.0,True
4,3.5,2,6,"[0, 0, 1, 2, 0, 0, 1, 0]",1.0,1,0.5,0.5,1.0,3.5,True
7,3.4285714285714284,1,5,"[0, 1, 1, 1, 2, 2, 0, 0]",0.9798687566511528,6,0.4166666666666667,0.5833333333333334,0.9798687566511528,3.0,False
8,4.75,1,7,"[0, 1, 0, 1, 1, 2, 1, 2]",0.9980008838722996,6,0.5263157894736842,0.47368421052631576,0.9980008838722996,4.321428571428571,False
3,4.0,3,6,"[0, 0, 0, 2, 0, 0, 1, 0]",0.9182958340544896,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,4.0,True
10,3.1,1,7,"[0, 1, 3, 3, 2, 0, 0, 1]",0.9629004147713269,8,0.6129032258064516,0.3870967741935484,0.9629004147713269,2.8444444444444446,False
6,2.8333333333333335,1,5,"[0, 2, 0, 2, 1, 1, 0, 0]",0.9774178175281716,4,0.4117647058823529,0.5882352941176471,0.9774178175281716,2.933333333333333,False
2,2.0,1,3,"[0, 1, 0, 1, 0, 0, 0, 0]",0.8112781244591328,1,0.25,0.75,0.8112781244591328,2.0,True
4,5.5,4,7,"[0, 0, 0, 0, 2, 0, 0, 2]",0.9940302114769565,0,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.666666666666667,True
6,2.5,1,7,"[0, 3, 1, 1, 0, 0, 0, 1]",0.9967916319816366,3,0.5333333333333333,0.4666666666666667,0.9967916319816366,3.066666666666667,False
3,4.666666666666667,4,5,"[0, 0, 0, 0, 1, 2, 0, 0]",0.863120568566631,0,0.7142857142857143,0.2857142857142857,0.863120568566631,1.3333333333333333,True
9,3.888888888888889,1,7,"[0, 2, 0, 2, 1, 2, 1, 1]",0.9946937953613058,7,0.5428571428571428,0.45714285714285713,0.9946937953613058,3.888888888888889,False
4,3.5,1,5,"[0, 1, 0, 0, 2, 1, 0, 0]",0.863120568566631,1,0.7142857142857143,0.2857142857142857,0.863120568566631,3.0,True
6,3.3333333333333335,1,6,"[0, 1, 1, 1, 2, 0, 1, 0]",1.0,4,0.5,0.5,1.0,3.2,False
6,4.833333333333333,2,7,"[0, 0, 1, 0, 1, 2, 1, 1]",0.9575534837147482,2,0.6206896551724138,0.3793103448275862,0.9575534837147482,4.133333333333334,True
8,3.25,1,7,"[0, 2, 2, 1, 1, 0, 1, 1]",0.9828586897127056,4,0.5769230769230769,0.4230769230769231,0.9828586897127056,3.7142857142857144,False
5,3.8,1,7,"[0, 1, 1, 1, 0, 0, 1, 1]",0.9980008838722996,3,0.47368421052631576,0.5263157894736842,0.9980008838722996,4.6,False
2,4.5,3,6,"[0, 0, 0, 1, 0, 0, 1, 0]",0.9182958340544896,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,5.0,True
3,4.666666666666667,3,6,"[0, 0, 0, 1, 0, 1, 1, 0]",0.9852281360342515,0,0.5714285714285714,0.42857142857142855,0.9852281360342515,4.0,True
4,3.5,2,7,"[0, 0, 2, 1, 0, 0, 0, 1]",0.9852281360342515,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,3.8333333333333335,False
3,4.0,2,7,"[0, 0, 1, 1, 0, 0, 0, 1]",0.9798687566511528,0,0.4166666666666667,0.5833333333333334,0.9798687566511528,5.0,True
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,0.0,True
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,0.0,1.0,-0.0,0.0,True
5,3.8,2,6,"[0, 0, 2, 0, 1, 1, 1, 0]",0.9980008838722996,1,0.47368421052631576,0.5263157894736842,0.9980008838722996,3.3,True
1,6.0,6,6,"[0, 0, 0, 0, 0, 0, 1, 0]",1.0,0,0.5,0.5,1.0,0.0,True
2,2.5,2,3,"[0, 0, 1, 1, 0, 0, 0, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,2.0,True
2,6.0,5,7,"[0, 0, 0, 0, 0, 1, 0, 1]",1.0,0,0.5,0.5,1.0,5.0,True
5,3.8,1,7,"[0, 2, 0, 1, 0, 0, 0, 2]",0.9494520153879484,3,0.631578947368421,0.3684210526315789,0.9494520153879484,4.6,False
9,5.0,1,7,"[0, 1, 0, 0, 2, 1, 4, 1]",0.9564574047992594,6,0.6222222222222222,0.37777777777777777,0.9564574047992594,3.861111111111111,False
8,4.5,1,7,"[0, 1, 2, 0, 0, 0, 4, 1]",0.943601631299382,6,0.6388888888888888,0.3611111111111111,0.943601631299382,4.035714285714286,False
5,4.4,2,6,"[0, 0, 1, 0, 2, 0, 2, 0]",0.9940302114769565,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,3.2,True
10,3.1,1,7,"[0, 3, 3, 0, 1, 1, 1, 1]",0.9811522341999133,6,0.41935483870967744,0.5806451612903226,0.9811522341999133,3.466666666666667,False
8,4.75,2,7,"[0, 0, 1, 1, 2, 0, 3, 1]",0.9919924034538556,5,0.5526315789473685,0.4473684210526316,0.9919924034538556,3.8214285714285716,False
9,4.222222222222222,1,7,"[0, 1, 1, 2, 1, 1, 1, 2]",0.9819407868640977,7,0.42105263157894735,0.5789473684210527,0.9819407868640977,4.194444444444445,False
10,4.1,1,7,"[0, 2, 0, 2, 2, 1, 1, 2]",0.9961344835095796,6,0.4634146341463415,0.5365853658536586,0.9961344835095796,4.088888888888889,False
7,2.857142857142857,1,7,"[0, 2, 2, 1, 1, 0, 0, 1]",1.0,5,0.5,0.5,1.0,3.142857142857143,False
6,2.8333333333333335,1,6,"[0, 3, 0, 0, 2, 0, 1, 0]",0.9774178175281716,3,0.4117647058823529,0.5882352941176471,0.9774178175281716,3.4,False
10,3.0,1,6,"[0, 3, 2, 1, 2, 0, 2, 0]",1.0,7,0.5,0.5,1.0,2.888888888888889,False
8,3.375,1,7,"[0, 2, 2, 1, 1, 0, 0, 2]",0.9751190649408661,5,0.4074074074074074,0.5925925925925926,0.9751190649408661,3.7142857142857144,False
2,2.0,2,2,"[0, 0, 2, 0, 0, 0, 0, 0]",0.8112781244591328,0,0.75,0.25,0.8112781244591328,1.0,True
7,4.285714285714286,1,7,"[0, 2, 0, 0, 1, 2, 0, 2]",0.9480782435939055,5,0.6333333333333333,0.36666666666666664,0.9480782435939055,4.380952380952381,False
5,4.8,3,6,"[0, 0, 0, 1, 1, 1, 2, 0]",0.9798687566511528,0,0.4166666666666667,0.5833333333333334,0.9798687566511528,3.6,True
5,3.8,1,6,"[0, 1, 0, 1, 1, 1, 1, 0]",0.9980008838722996,3,0.47368421052631576,0.5263157894736842,0.9980008838722996,3.9,True
6,3.5,1,6,"[0, 1, 1, 2, 0, 0, 2, 0]",0.998363672593813,3,0.47619047619047616,0.5238095238095238,0.998363672593813,3.533333333333333,False
4,3.25,1,6,"[0, 2, 0, 0, 0, 1, 1, 0]",0.8904916402194913,2,0.3076923076923077,0.6923076923076923,0.8904916402194913,4.0,True
10,4.8,2,7,"[0, 0, 2, 1, 1, 2, 1, 3]",0.9798687566511528,6,0.4166666666666667,0.5833333333333334,0.9798687566511528,4.222222222222222,False
6,3.0,1,5,"[0, 2, 0, 1, 2, 1, 0, 0]",0.9910760598382222,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,3.1333333333333333,False
8,4.5,3,7,"[0, 0, 0, 2, 2, 3, 0, 1]",0.997772472089982,2,0.4722222222222222,0.5277777777777778,0.997772472089982,3.4642857142857144,True
9,5.0,2,7,"[0, 0, 1, 1, 1, 1, 4, 1]",0.9967916319816366,5,0.5333333333333333,0.4666666666666667,0.9967916319816366,3.8055555555555554,False
7,4.142857142857143,1,7,"[0, 2, 0, 0, 1, 2, 1, 1]",0.9991421039919088,5,0.5172413793103449,0.4827586206896552,0.9991421039919088,4.285714285714286,False
9,4.666666666666667,1,7,"[0, 1, 0, 1, 2, 2, 1, 2]",0.998363672593813,6,0.47619047619047616,0.5238095238095238,0.998363672593813,3.9444444444444446,False
8,4.625,1,7,"[0, 1, 1, 1, 1, 0, 1, 3]",0.9952525494396791,6,0.5405405405405406,0.4594594594594595,0.9952525494396791,4.607142857142857,False
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
10,3.6,1,7,"[0, 3, 0, 2, 1, 2, 1, 1]",0.964078764808229,6,0.6111111111111112,0.3888888888888889,0.964078764808229,3.8,False
5,3.4,1,7,"[0, 2, 0, 1, 0, 1, 0, 1]",0.9774178175281716,3,0.5882352941176471,0.4117647058823529,0.9774178175281716,3.8,False
6,3.8333333333333335,1,6,"[0, 1, 1, 1, 0, 1, 2, 0]",0.9876925088958034,4,0.43478260869565216,0.5652173913043478,0.9876925088958034,4.0,False
10,3.9,1,7,"[0, 1, 2, 2, 1, 1, 2, 1]",0.999525689293649,8,0.48717948717948717,0.5128205128205128,0.999525689293649,3.4444444444444446,False
7,2.5714285714285716,1,5,"[0, 3, 1, 0, 2, 1, 0, 0]",0.9910760598382222,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,2.9047619047619047,False
2,5.0,4,6,"[0, 0, 0, 0, 1, 0, 1, 0]",0.7219280948873623,0,0.2,0.8,0.7219280948873623,4.0,True
9,4.0,1,7,"[0, 2, 0, 1, 2, 2, 1, 1]",0.997772472089982,7,0.5277777777777778,0.4722222222222222,0.997772472089982,3.888888888888889,False
4,2.5,1,4,"[0, 1, 1, 1, 1, 0, 0, 0]",0.9709505944546686,3,0.4,0.6,0.9709505944546686,2.0,False
2,5.0,3,7,"[0, 0, 0, 1, 0, 0, 0, 1]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,4.0,True
8,3.875,1,7,"[0, 1, 2, 2, 0, 0, 1, 2]",0.9811522341999133,6,0.41935483870967744,0.5806451612903226,0.9811522341999133,4.0,False
9,3.6666666666666665,1,6,"[0, 3, 0, 0, 2, 2, 2, 0]",0.9993375041688847,3,0.48484848484848486,0.5151515151515151,0.9993375041688847,3.7222222222222223,True
8,5.125,4,7,"[0, 0, 0, 0, 4, 0, 3, 1]",0.9788698505067783,2,0.5853658536585366,0.4146341463414634,0.9788698505067783,3.857142857142857,True
9,4.222222222222222,1,7,"[0, 1, 1, 2, 0, 2, 2, 1]",1.0,8,0.5,0.5,1.0,3.5833333333333335,False
10,4.3,1,7,"[0, 1, 2, 1, 1, 1, 2, 2]",0.999609836367807,8,0.5116279069767442,0.4883720930232558,0.999609836367807,4.088888888888889,False
9,3.888888888888889,1,7,"[0, 2, 1, 1, 1, 1, 2, 1]",0.863120568566631,7,0.7142857142857143,0.2857142857142857,0.863120568566631,3.75,False
7,4.142857142857143,1,7,"[0, 2, 0, 1, 1, 0, 1, 2]",0.9575534837147482,5,0.6206896551724138,0.3793103448275862,0.9575534837147482,4.428571428571429,False
2,4.5,2,7,"[0, 0, 1, 0, 0, 0, 0, 1]",0.9182958340544896,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,5.0,True
3,3.3333333333333335,2,5,"[0, 0, 1, 1, 0, 1, 0, 0]",0.8812908992306927,1,0.7,0.3,0.8812908992306927,3.6666666666666665,True
4,4.0,1,6,"[0, 1, 0, 1, 0, 0, 2, 0]",0.9886994082884974,2,0.4375,0.5625,0.9886994082884974,4.333333333333333,True
10,3.1,1,7,"[0, 3, 0, 3, 3, 0, 0, 1]",0.9992492479956565,7,0.5161290322580645,0.4838709677419355,0.9992492479956565,3.1555555555555554,False
8,3.125,1,6,"[0, 2, 2, 1, 1, 0, 2, 0]",0.9895875212220556,3,0.56,0.44,0.9895875212220556,3.5,False
3,2.0,1,3,"[0, 1, 1, 1, 0, 0, 0, 0]",0.6500224216483541,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,2.0,False
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.7219280948873623,0,0.2,0.8,0.7219280948873623,0.0,True
3,4.333333333333333,1,7,"[0, 1, 0, 0, 0, 1, 0, 1]",0.9612366047228759,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,5.0,True
2,5.0,3,7,"[0, 0, 0, 1, 0, 0, 0, 1]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,5.0,True
3,3.6666666666666665,1,6,"[0, 1, 0, 0, 1, 0, 1, 0]",0.9940302114769565,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,4.0,True
2,4.5,4,5,"[0, 0, 0, 0, 1, 1, 0, 0]",0.9910760598382222,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1.0,True
10,3.4,1,7,"[0, 2, 2, 3, 0, 0, 2, 1]",0.9899927915575186,8,0.5588235294117647,0.4411764705882353,0.9899927915575186,3.688888888888889,False
4,3.25,2,4,"[0, 0, 1, 1, 2, 0, 0, 0]",0.9957274520849255,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,3.0,True
5,4.8,1,7,"[0, 1, 0, 0, 0, 2, 1, 1]",0.9798687566511528,4,0.5833333333333334,0.4166666666666667,0.9798687566511528,4.0,True
9,3.888888888888889,1,6,"[0, 2, 0, 0, 4, 1, 2, 0]",0.9946937953613058,7,0.45714285714285713,0.5428571428571428,0.9946937953613058,3.5277777777777777,False
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
5,4.0,1,7,"[0, 1, 0, 1, 1, 1, 0, 1]",0.9927744539878083,2,0.45,0.55,0.9927744539878083,3.8,False
5,4.6,2,7,"[0, 0, 1, 1, 1, 0, 0, 2]",0.9876925088958034,2,0.43478260869565216,0.5652173913043478,0.9876925088958034,4.6,True
6,4.5,3,6,"[0, 0, 0, 2, 1, 1, 2, 0]",0.9990102708804813,3,0.5185185185185185,0.48148148148148145,0.9990102708804813,3.8,True
6,4.166666666666667,1,7,"[0, 1, 1, 1, 0, 1, 0, 2]",0.9895875212220556,3,0.56,0.44,0.9895875212220556,4.466666666666667,False
3,3.3333333333333335,1,6,"[0, 1, 0, 1, 0, 0, 1, 0]",0.9709505944546686,2,0.6,0.4,0.9709505944546686,3.3333333333333335,True
10,4.0,2,7,"[0, 0, 2, 4, 0, 2, 0, 2]",0.99819587904281,6,0.475,0.525,0.99819587904281,3.311111111111111,True
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
2,6.5,6,7,"[0, 0, 0, 0, 0, 0, 1, 1]",0.9612366047228759,0,0.6153846153846154,0.38461538461538464,0.9612366047228759,4.0,True
2,4.5,3,6,"[0, 0, 0, 1, 0, 0, 1, 0]",0.9910760598382222,0,0.5555555555555556,0.4444444444444444,0.9910760598382222,5.0,True
10,3.8,1,7,"[0, 2, 2, 0, 1, 3, 1, 1]",0.9819407868640977,8,0.42105263157894735,0.5789473684210527,0.9819407868640977,3.7555555555555555,False
8,3.625,1,7,"[0, 2, 0, 2, 2, 0, 1, 1]",0.9784493292686189,6,0.5862068965517241,0.41379310344827586,0.9784493292686189,3.6785714285714284,False
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
3,3.3333333333333335,2,5,"[0, 0, 1, 1, 0, 1, 0, 0]",0.9709505944546686,1,0.4,0.6,0.9709505944546686,3.3333333333333335,True
6,5.0,1,7,"[0, 1, 0, 1, 0, 0, 2, 2]",0.9182958340544896,5,0.6666666666666666,0.3333333333333333,0.9182958340544896,4.6,False
8,4.375,1,7,"[0, 1, 1, 1, 1, 1, 1, 2]",0.9709505944546686,7,0.6,0.4,0.9709505944546686,4.035714285714286,False
3,4.666666666666667,3,7,"[0, 0, 0, 1, 1, 0, 0, 1]",0.863120568566631,2,0.7142857142857143,0.2857142857142857,0.863120568566631,4.333333333333333,True
3,5.0,2,7,"[0, 0, 1, 0, 0, 0, 1, 1]",0.8366407419411672,1,0.26666666666666666,0.7333333333333333,0.8366407419411672,5.0,True
4,1.75,1,3,"[0, 2, 1, 1, 0, 0, 0, 0]",0.5916727785823275,2,0.14285714285714285,0.8571428571428571,0.5916727785823275,1.3333333333333333,False
2,4.5,4,5,"[0, 0, 0, 0, 1, 1, 0, 0]",0.9910760598382222,0,0.4444444444444444,0.5555555555555556,0.9910760598382222,2.0,True
7,3.4285714285714284,1,6,"[0, 2, 2, 0, 0, 0, 3, 0]",0.954434002924965,5,0.625,0.375,0.954434002924965,3.9047619047619047,False
5,4.4,1,7,"[0, 1, 0, 1, 0, 1, 1, 1]",0.9456603046006401,3,0.6363636363636364,0.36363636363636365,0.9456603046006401,4.4,False
9,3.4444444444444446,1,7,"[0, 1, 3, 2, 0, 1, 1, 1]",0.869137580612638,7,0.7096774193548387,0.2903225806451613,0.869137580612638,3.3333333333333335,False
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.0,True
8,4.25,2,7,"[0, 0, 1, 4, 0, 0, 1, 2]",0.7871265862012691,6,0.7647058823529411,0.23529411764705882,0.7871265862012691,3.25,False
3,5.0,4,7,"[0, 0, 0, 0, 2, 0, 0, 1]",0.9967916319816366,0,0.5333333333333333,0.4666666666666667,0.9967916319816366,4.666666666666667,True
4,4.25,2,6,"[0, 0, 1, 1, 0, 0, 2, 0]",0.9975025463691153,2,0.47058823529411764,0.5294117647058824,0.9975025463691153,3.8333333333333335,True
10,3.3,1,7,"[0, 1, 2, 4, 1, 1, 0, 1]",0.9833761901392235,9,0.42424242424242425,0.5757575757575758,0.9833761901392235,3.1555555555555554,False
9,4.333333333333333,2,7,"[0, 0, 2, 2, 2, 0, 0, 3]",0.97663491144401,7,0.41025641025641024,0.5897435897435898,0.97663491144401,4.111111111111111,False
4,4.5,3,7,"[0, 0, 0, 2, 0, 1, 0, 1]",0.9910760598382222,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,4.0,True
7,3.857142857142857,1,7,"[0, 1, 2, 1, 0, 0, 2, 1]",0.9990102708804813,5,0.48148148148148145,0.5185185185185185,0.9990102708804813,4.238095238095238,False
7,5.0,1,7,"[0, 1, 0, 1, 1, 0, 1, 3]",0.9994110647387552,5,0.5142857142857142,0.4857142857142857,0.9994110647387552,4.761904761904762,True
10,3.5,1,7,"[0, 2, 2, 1, 1, 3, 0, 1]",0.9709505944546686,8,0.4,0.6,0.9709505944546686,3.577777777777778,False
3,2.3333333333333335,1,4,"[0, 1, 1, 0, 1, 0, 0, 0]",0.5916727785823275,2,0.8571428571428571,0.14285714285714285,0.5916727785823275,2.0,False
8,4.875,3,7,"[0, 0, 0, 1, 4, 0, 1, 2]",0.9957274520849255,2,0.46153846153846156,0.5384615384615384,0.9957274520849255,3.7142857142857144,True
3,3.6666666666666665,1,6,"[0, 1, 0, 0, 1, 0, 1, 0]",0.9456603046006401,2,0.36363636363636365,0.6363636363636364,0.9456603046006401,3.6666666666666665,True
5,4.2,1,6,"[0, 1, 0, 0, 2, 0, 2, 0]",0.9587118829771318,3,0.38095238095238093,0.6190476190476191,0.9587118829771318,4.2,True
10,3.4,1,6,"[0, 3, 1, 1, 0, 4, 1, 0]",0.9596868937742169,7,0.6176470588235294,0.38235294117647056,0.9596868937742169,3.311111111111111,False
6,4.0,2,7,"[0, 0, 1, 1, 3, 0, 0, 1]",0.9182958340544896,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,3.4,False
4,4.25,3,6,"[0, 0, 0, 2, 0, 1, 1, 0]",0.9774178175281716,1,0.4117647058823529,0.5882352941176471,0.9774178175281716,3.6666666666666665,True
5,4.2,1,6,"[0, 1, 0, 1, 0, 1, 2, 0]",0.863120568566631,4,0.7142857142857143,0.2857142857142857,0.863120568566631,3.7,False
8,3.625,1,6,"[0, 1, 1, 1, 3, 1, 1, 0]",0.8935711016541907,6,0.6896551724137931,0.3103448275862069,0.8935711016541907,3.2142857142857144,False
4,3.75,2,6,"[0, 0, 1, 1, 1, 0, 1, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,4.0,True
1,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 1]",0.863120568566631,0,0.7142857142857143,0.2857142857142857,0.863120568566631,0.0,True
4,4.75,2,7,"[0, 0, 1, 0, 1, 0, 1, 1]",0.9494520153879484,2,0.3684210526315789,0.631578947368421,0.9494520153879484,4.5,False
3,4.333333333333333,1,6,"[0, 1, 0, 0, 0, 0, 2, 0]",0.9612366047228759,2,0.6153846153846154,0.38461538461538464,0.9612366047228759,3.6666666666666665,True
7,2.857142857142857,1,6,"[0, 1, 4, 0, 0, 1, 1, 0]",0.9709505944546686,6,0.6,0.4,0.9709505944546686,2.9047619047619047,False
6,3.3333333333333335,1,6,"[0, 1, 2, 1, 0, 0, 2, 0]",0.934068055375491,4,0.35,0.65,0.934068055375491,3.4,False
6,3.6666666666666665,1,7,"[0, 2, 0, 0, 2, 1, 0, 1]",0.9760206482366149,2,0.5909090909090909,0.4090909090909091,0.9760206482366149,3.8666666666666667,False
5,5.0,4,6,"[0, 0, 0, 0, 2, 1, 2, 0]",0.9988455359952018,1,0.52,0.48,0.9988455359952018,3.6,True
1,7.0,7,7,"[0, 0, 0, 0, 0, 0, 0, 1]",0.9852281360342515,0,0.42857142857142855,0.5714285714285714,0.9852281360342515,0.0,True
5,5.4,2,7,"[0, 0, 1, 0, 1, 0, 0, 3]",0.9990102708804813,1,0.5185185185185185,0.48148148148148145,0.9990102708804813,5.0,True
6,4.5,1,7,"[0, 1, 1, 0, 0, 1, 2, 1]",0.9990102708804813,4,0.5185185185185185,0.48148148148148145,0.9990102708804813,4.533333333333333,False
7,2.5714285714285716,1,5,"[0, 2, 2, 1, 1, 1, 0, 0]",0.9910760598382222,5,0.5555555555555556,0.4444444444444444,0.9910760598382222,2.619047619047619,False
7,3.142857142857143,1,7,"[0, 3, 0, 1, 1, 1, 0, 1]",0.9940302114769565,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,3.761904761904762,True
7,4.571428571428571,1,7,"[0, 1, 1, 0, 1, 1, 1, 2]",0.9744894033980523,6,0.59375,0.40625,0.9744894033980523,4.333333333333333,False
2,2.0,1,3,"[0, 1, 0, 1, 0, 0, 0, 0]",1.0,1,0.5,0.5,1.0,3.0,True
5,3.2,1,7,"[0, 2, 0, 1, 1, 0, 0, 1]",0.9886994082884974,3,0.5625,0.4375,0.9886994082884974,3.8,False
3,5.0,4,7,"[0, 0, 0, 0, 2, 0, 0, 1]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,4.666666666666667,True
6,5.0,3,7,"[0, 0, 0, 1, 0, 4, 0, 1]",0.9871377743721863,1,0.5666666666666667,0.43333333333333335,0.9871377743721863,3.7333333333333334,True
4,3.0,1,6,"[0, 1, 1, 1, 0, 0, 1, 0]",0.9798687566511528,3,0.5833333333333334,0.4166666666666667,0.9798687566511528,3.3333333333333335,True
9,4.666666666666667,1,7,"[0, 2, 0, 0, 1, 2, 2, 2]",0.9587118829771318,7,0.6190476190476191,0.38095238095238093,0.9587118829771318,4.305555555555555,False
